(Do Not Modify) Standards Elements,(Do Not Modify) Row Checksum,(Do Not Modify) Modified On,Name,Created On,Created By,Created By (Delegate),Date timestamp,Display Order,Element comments,Element Content,Element Page,Element Path,Element Reference,General requirement type,Is_Requirement,Modified By,Modified By (Delegate),Modified On,Owner,Record Created On,Standard Id,Standard Version,Status,Status Reason
28be4b87-80b7-ea11-a812-000d3a530d85,U8hhBVbCl8aYXHPyiBN9u0zFCUqeQNCqlFc7gBdBgSItyDFWx/8FyUe/Os8ANu8S5PQWYvN7AWhL/OdcIvm2jw==,6/26/2020 7:43,82,6/26/2020 13:13,Vishal Mohan,,6/26/2020,82,CB will need to verify whether individual conversion factors shared by the CH are sufficient  to be verfied remotely.,"NOTE: Organizations that produce custom manufactured products are not required to specify conversion factors before manufacturing, but they shall maintain production records that enable conversion factors to be calculated.",10,,NOTE below 4.1,4,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
2abe4b87-80b7-ea11-a812-000d3a530d85,IJI2Pgmsp3/yshUvyT6UAFWBc2XviKR6KN4JCcz7Tef8BbOCHaiIzcdXVcL6aSL4XtrvT6SvgGCLRI+CL/1NuQ==,6/26/2020 7:43,83,6/26/2020 13:13,Vishal Mohan,,6/26/2020,83,,"4.2) The organization shall maintain up-to-date material accounting records (e.g. spreadsheets, production control software) of materials and products in the scope of the FSC certificate, including:",11,,4.2,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
2cbe4b87-80b7-ea11-a812-000d3a530d85,1qeOPSzX5MXeI5uMKQf0Jw+WQtXscRFIOBOpGz1WaZZbJRQ9V8sQyqAColW6q73ZyOY9K3jw1t5v9aXt+jhLRw==,6/26/2020 7:43,84,6/26/2020 13:13,Vishal Mohan,,6/26/2020,84,,"4.2 a) inputs: purchase document number, date, quantities, and material category including the percentage or credit claim (if applicable);",11,,4.2 a,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
2ebe4b87-80b7-ea11-a812-000d3a530d85,dg7hDSgB6JWdWdBR4OUERMaPePDRIdDXESG2KSZ8WMufeItzgUVbbtDYaI33YcyWWJ0PEMgp9K5SbUSYfbpqYQ==,6/26/2020 7:43,85,6/26/2020 13:13,Vishal Mohan,,6/26/2020,85,,"4.2 b) outputs: sales document number, date, product description, quantities, FSC claim, and applicable claim period or job order;",11,,4.2 b,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
30be4b87-80b7-ea11-a812-000d3a530d85,V67HYjO4Ox4PZVHMdi8+rtb3zqaXe7Vb9dKilAB5L2jqoBJ8aQAYGs4l/PzoTCqnixdzmTxPDsB80N1vHfKh0Q==,6/26/2020 7:43,86,6/26/2020 13:13,Vishal Mohan,,6/26/2020,86,,4.2 c) FSC percentage calculations and FSC credit accounts.,11,,4.2 c,3,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
32be4b87-80b7-ea11-a812-000d3a530d85,ewYkko2d0bqfGyFv3XYWvXfJ4ZH6x/Ro7KFIkn448QiMcTXogCcpmBaaB12bQNEv3Nf84HYmzP0J+c5fPQfPJg==,6/26/2020 7:43,87,6/26/2020 13:13,Vishal Mohan,,6/26/2020,87,,4.3) Organizations that are certified to FSC and other forestry certification schemes and that have inputs and outputs that simultaneously carry claims from these schemes shall demonstrate that the quantities of products are not inappropriately counted mu,11,,4.3,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
34be4b87-80b7-ea11-a812-000d3a530d85,/W+BI/tz32zuravKOCRQpQwBV3WLGjqNbYE5zFepOJDVzGMX2fdcBvf1AoFV+GVXKCGYBBMDat4PHfLcCJ3eGg==,6/26/2020 7:43,88,6/26/2020 13:13,Vishal Mohan,,6/26/2020,88,,"NOTE: This can be done by establishing a single accounting record for these materials which clearly identifies the quantities of materials and products and the respective certification claim(s) applied to outputs. When this is not possible, the organizati",11,,NOTE below 4.3,4,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
36be4b87-80b7-ea11-a812-000d3a530d85,Kw0iw5bpc9b0Z+0mRctz27cRdY9MorjGGT9zbr3fNQLICzJPyn9RRdfqYB8CxK07nOC3GZj2zQx07k674Q/lsg==,6/26/2020 7:43,89,6/26/2020 13:13,Vishal Mohan,,6/26/2020,89,,"4.4) The organization shall prepare reports of annual volume summaries (in the measurement unit commonly used by the organization), covering the period since the previous reporting period, demonstrating that the quantities of output products sold with FSC",11,,4.4000000000000004,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
96bd4b87-80b7-ea11-a812-000d3a530d85,GKupYQfewyDIGeBaUqHlsyiBHVVIBGCJYrEjZZdAhrpkdQOfsteLFmSa9EwAiZJHrDQYTQNLtHGkODKozrT5ew==,6/26/2020 7:43,9,6/26/2020 13:13,Vishal Mohan,,6/26/2020,9,,a) sell FSC-certified products with FSC claims on sales documents;,5,,Box 1,4,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
38be4b87-80b7-ea11-a812-000d3a530d85,sAUEkhcG4XS3mk+0XS8VqZr2V7NKzB8k1iub4w90wQDx9OOten3A8csOcGQV/9p7GMd84eEtkYyq/JVZVdP4EA==,6/26/2020 7:43,90,6/26/2020 13:13,Vishal Mohan,,6/26/2020,90,,"NOTE: Organizations that make custom manufactured products (e.g. woodworkers, building contractors, construction companies) may present the annual FSC summary reports as an overview of the job orders or construction projects instead of by product group.",11,,NOTE below 4.4,4,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
3abe4b87-80b7-ea11-a812-000d3a530d85,hJ379n60h/3qUzcO9Uuw5mu5gU67ERNVjHWjg8EbMTM0TsmjBfkw/KndwHl9SDq1kw8waOYe/CXmIGEjkogcQg==,6/26/2020 7:43,91,6/26/2020 13:13,Vishal Mohan,,6/26/2020,91,,5. Sales,11,,Heading 5,6,0,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
3cbe4b87-80b7-ea11-a812-000d3a530d85,7Yygu0Vtdnkih0cBFGHhmyr1LzBCrGdA4gB5Zp6nYFoW/Gl43tAWimH/w26e0x9/ShaCDr7Y5LmOzQ7CfIG4sg==,6/26/2020 7:43,92,6/26/2020 13:13,Vishal Mohan,,6/26/2020,92,,5.1) The organization shall ensure that sales documents (physical or electronic) issued for products sold with FSC claims include the following information:,11,,5.0999999999999996,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
3ebe4b87-80b7-ea11-a812-000d3a530d85,OrVSWUaTLaNhXOKpgsaPRzvPpIFyrUnHoA43UWTXpMsNliheYLwR0zvQEl+U/+wKqaBJ32z0qmungmPv811O+A==,6/26/2020 7:43,93,6/26/2020 13:13,Vishal Mohan,,6/26/2020,93,,5.1 a) name and contact details of the organization;,11,,5.1 a,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
40be4b87-80b7-ea11-a812-000d3a530d85,h0DLuJNJhB2qkzvalobHh6eXjMzIx71h/KT+yVUJnHK0XZIjR4A/GdDt7Z47h8pG2T7mciZ2iABuymY8zH9pbw==,6/26/2020 7:43,94,6/26/2020 13:13,Vishal Mohan,,6/26/2020,94,,"5.1 b) information to identify the customer, such as name and address of the customer (except for sales to end consumers);",11,,5.1 b,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
42be4b87-80b7-ea11-a812-000d3a530d85,5wpeit4M88U3DVwNnKMI1fWfuxJxCdbkignNoFNn07XjVcYHWmHcehwzMcJdh2GHAQaTYMUOuGn1mxmtmkpUUA==,6/26/2020 7:43,95,6/26/2020 13:13,Vishal Mohan,,6/26/2020,95,,5.1 c) date when the document was issued,11,,5.1 c,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
44be4b87-80b7-ea11-a812-000d3a530d85,j0WvwsdcD9eNc1GrHCsKqMcxgWUW5NMlIEhnBoCkQ1FTAksLaTuqIcK280LErBhgktzSWqkUFAQQXvRcth646w==,6/26/2020 7:43,96,6/26/2020 13:13,Vishal Mohan,,6/26/2020,96,,5.1 d) product name or description,11,,5.1 d,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
46be4b87-80b7-ea11-a812-000d3a530d85,phl2n7lAylL5+aWzCbvIGMwEDdfWQ2Iw3BJNCf7hKm6txfYMTXKATo3z+BEkHDXvg8Z1h3Rcr2X/0bGVCUCEfw==,6/26/2020 7:43,97,6/26/2020 13:13,Vishal Mohan,,6/26/2020,97,,5.1 e) quantity of products sold,11,,5.1 e,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
48be4b87-80b7-ea11-a812-000d3a530d85,SJncj82ipuq9PtRhFcN3MrsabyUeK5kaUXeMviTf32ThOMPxQzy2EVFJRlwzQLLhJNZ0hKb83Me6GDQIhgaW4Q==,6/26/2020 7:43,98,6/26/2020 13:13,Vishal Mohan,,6/26/2020,98,,5.1 f)the organization’s FSC certificate code associated to FSC-certified products and/or FSC Controlled Wood code associated to FSC Controlled Wood products,11,,5.1 f,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
4abe4b87-80b7-ea11-a812-000d3a530d85,kxRe+NKHiFJjKgoCToT5kr6xPIpRbk1rbbpz41zVbS7/e3/I0yeI2zVja7incseYwjqftR+4lHip+WPaOcSGXQ==,6/26/2020 7:43,99,6/26/2020 13:13,Vishal Mohan,,6/26/2020,99,,5.1 g) a clear indication of the FSC claim for each product item or the total products as specified in Table C,11,,5.1 g,2,1,Vishal Mohan,,6/26/2020 13:13,Vishal Mohan,,FSC-STD-40-004,36586,Active,Active
